artist,name,tag,amp1mean,amp1std,amp1skew,amp1kurt,amp1dmean,amp1dstd,amp1dskew,amp1dkurt,amp10mean,amp10std,amp10skew,amp10kurt,amp10dmean,amp10dstd,amp10dskew,amp10dkurt,amp100mean,amp100std,amp100skew,amp100kurt,amp100dmean,amp100dstd,amp100dskew,amp100dkurt,amp1000mean,amp1000std,amp1000skew,amp1000kurt,amp1000dmean,amp1000dstd,amp1000dskew,amp1000dkurt,power1,power2,power3,power4,power5,power6,power7,power8,power9,power10
Sergei Rachmaninoff , Gavote.wav 古典,古典,-32631.1588467,89237483.517,0.170290734392,9.62715479169,-79.7369591232,16013427.9677,0.25321583875,11.0391904538,-32631.1588467,79024761.8857,0.165086386342,9.59302659824,-1949.35386513,106498036.176,0.0991178871763,9.00861374111,-32631.1588467,9139723.58555,-0.207863592865,8.91462590794,7753.42701234,15007059.3882,0.0219169464585,10.3144855436,-32631.1588467,1092453.96907,-1.19880883701,9.47712490362,15615.9988896,1886741.69129,0.603378006695,8.78793364065,0.80397200423,0.118815060594,0.030904814118,0.015095090272,0.0107412796727,0.00836829255734,0.00498932393295,0.00300125421391,0.00224815744308,0.00186472296619
Sergei Rachmaninoff , Gigue.wav 古典,古典,-20934.98246,147711883.105,-0.0710303025503,4.50049790033,1051.43544812,26574560.2873,0.0890432005061,8.38752261198,-20934.98246,131816885.912,-0.0673557674435,4.28186183732,11607.6450215,166412672.555,0.00709703691004,5.01106944919,-20934.98246,19669983.4519,0.0895311531553,5.20840803776,22732.9694398,35563934.6541,0.0957595687163,5.43829840406,-20934.98246,1834403.82688,-0.0674052254134,5.11128171834,21163.4099197,3122778.17453,0.0502388958453,4.91985900437,0.751477879248,0.173537563741,0.034989536452,0.0156455737389,0.00848201288542,0.00639101874661,0.00383467509237,0.00237249361797,0.00177458638628,0.00149466009098
Sergei Rachmaninoff , Hopak.wav 古典,古典,-26917.42358,107517882.712,0.0596505354026,4.74136289965,379.678952263,17173123.2065,0.0931908325786,5.55095681789,-26917.42358,99827798.3661,0.0578914713865,4.63577738898,4151.25197173,100395100.715,-0.0145412425134,4.69797791644,-26917.42358,16352027.9978,0.0126604898137,4.03807750188,6980.26964988,27472756.5159,-0.0778353751546,4.00999975137,-26917.42358,1443764.69105,0.021308133577,4.26643517343,-2399.44295318,2335010.36275,-0.142876364277,4.14276170875,0.664509027734,0.175883984096,0.0823863413256,0.0329465995327,0.020182340494,0.010851427978,0.00556586510368,0.00343795647745,0.00233359349915,0.00190286375912
Sergei Rachmaninoff ," Humoresque, Op.wav 古典",古典,-23797.6409467,70715868.2802,0.325549228101,8.72129814541,-453.73600912,12858525.1888,-0.189333243854,8.47303766538,-23797.6409467,63443920.5145,0.33692658654,8.23610176806,-4772.34497483,77929792.679,-0.267920376253,9.72923469651,-23797.6409467,9807533.25688,0.122524837034,7.73236278247,-4131.30039346,17375489.4134,-0.0704274494853,8.22268962891,-23797.6409467,830912.126877,-1.30488704961,13.2205331569,-2551.77843478,1354133.64398,-0.856600861687,12.5730417491,0.648550434703,0.196569796223,0.0541384005249,0.0548529639858,0.0184762093376,0.0102093417542,0.00648341768361,0.00433589714127,0.00335616301824,0.00302737562866
Sergei Rachmaninoff , Hungarian Rhapsody No.wav 古典,古典,-63677.9817633,71433760.3711,0.035711817576,7.47644974997,-12.6705322351,14641158.3415,-0.110162703074,8.15523758922,-63677.9817633,62177079.7572,0.0847241192609,6.99791076283,-1328.04238808,80126224.4452,0.0126585208017,7.80974165322,-63677.9817633,8685588.41809,0.274466952579,6.8787646927,-995.839126376,14497744.0702,-0.0376041159706,6.5782701112,-63677.9817633,877090.147885,-0.400140845902,5.86571703487,802.004645485,1533881.39567,-0.00445722495064,5.84020822894,0.615938286984,0.267128033765,0.0581549781349,0.0284709215897,0.0138747116267,0.00804781153651,0.00350960650553,0.00215535205296,0.00154075828726,0.00117953951807
Sergei Rachmaninoff , If I Were a Bird.wav 古典,古典,-37527.8567733,68086579.9651,-0.055757968197,4.4060289402,-83.2322674409,15992650.7151,0.0411244707461,4.61344541875,-37527.8567733,55133327.0786,-0.118935642167,4.77473200692,691.656868562,83942113.0249,0.0437387897541,4.76829835526,-37527.8567733,5671275.42292,-0.0348588623607,5.48339986201,1102.91836946,9912267.7569,0.00834261301463,6.3470493633,-37527.8567733,557903.499974,0.204630858543,4.65966001347,-4411.1440903,932586.033258,-0.302638725336,4.28762125862,0.648544680868,0.202359061662,0.0601599364352,0.046935659294,0.0190275203854,0.00976177846671,0.00547980621432,0.00338548541836,0.00239179687483,0.00195427438124
Sergei Rachmaninoff ," Isle Of The Dead, Op.wav 古典",古典,-23137.18286,24607006.1771,0.0434571752476,10.6964059397,-12.6705355685,2501244.6876,-0.00973634258666,4.4720556356,-23137.18286,24240584.9088,0.0428690056409,10.9520068363,-77.1178072602,11519847.7337,-0.0412244505097,6.55478660091,-23137.18286,12465095.0563,0.00060256774637,11.34077062,-515.292777593,24472019.2002,0.0086341493503,11.5148425791,-23137.18286,799842.009686,-0.147555000227,14.3456750174,2154.17110368,1221746.30342,-0.0717869343971,11.7621478722,0.629491336508,0.0880567629622,0.0794156444628,0.071789613168,0.0579562612505,0.0347266234082,0.0173317489871,0.00997555065577,0.00652859290787,0.00472786568939
Sergei Rachmaninoff , La jongleuse.wav 古典,古典,-29617.5066133,103272896.737,0.0120687787779,7.47999815025,2.18466728222,19020128.7335,0.170454646999,8.08957183091,-29617.5066133,91283045.7036,0.026740494512,6.94816615164,-574.559055302,128480330.791,0.114753385009,8.93427406732,-29617.5066133,10541309.8456,-0.0683185116156,6.57530409051,2069.69353118,18143616.8264,0.0930739849997,7.10513770077,-29617.5066133,1096551.55871,-0.045859134496,5.08918264973,-2398.34934114,1853628.99941,-0.0246793809268,5.12519424578,0.734284847624,0.136458814603,0.049808169109,0.041731219799,0.0182762528407,0.00903851187721,0.0049365779523,0.00289348542555,0.00163137988918,0.000940740879329
Sergei Rachmaninoff , Le coucou.wav 古典,古典,-56976.6217333,42336236.2654,-0.00803407027648,4.09865673186,2.83994613315,8935908.53101,-0.151040776158,5.33725776668,-56976.6217333,38450119.0044,-0.00608165588614,4.14118599894,-563.637004567,44428500.501,-0.219863209124,4.14872562089,-56976.6217333,6465568.49246,-0.0127127003701,5.10276205764,-534.086142047,12081504.3594,-0.0651704053048,5.55530128006,-56976.6217333,573835.341278,-0.187556878483,5.13469191133,-627.533100334,952977.446478,-0.081596553414,4.92698310183,0.506947640063,0.172402339573,0.138748874506,0.0897720037356,0.0440818829201,0.0213504436744,0.0112610685827,0.00676295210079,0.00474879838698,0.00392399645694
Sergei Rachmaninoff , Liebesfreud (爱的喜悦).wav 古典,古典,-36249.6714533,143907569.707,0.0701926263944,5.36444755188,-193.334794449,32160546.519,-0.0500578701455,7.54600602167,-36249.6714533,125488714.764,0.0297283273933,4.67809725795,203.389946332,142240836.173,-0.081789053754,5.49874653858,-36249.6714533,20198381.7293,-0.0745116514447,4.41274567174,11668.3832844,33859857.7149,-0.145598834418,4.3907401608,-36249.6714533,2269239.07461,0.103500241969,4.06224577258,2941.27452508,4032529.64375,-0.0523140450879,4.06960465583,0.572503406599,0.272760844139,0.0965229030949,0.0318842664108,0.0117455787313,0.00663627553137,0.00351688303605,0.00199732785638,0.00136422629818,0.00106828830327
Sergei Rachmaninoff , Liebesleid (爱的忧伤).wav 古典,古典,-39275.5172367,51466965.0031,0.0789355573781,9.76572885876,-287.053020177,9617388.51851,0.235148430847,9.67710332805,-39275.5172367,45445643.0947,0.0442788661116,9.3863656924,-515.137987933,64587277.8041,0.155296236312,11.3483594261,-39275.5172367,4599700.06775,-0.206871953666,9.83934367881,2699.05805935,8086630.70213,-0.000762179819747,10.4192219469,-39275.5172367,445604.123338,0.220398327599,7.56824629458,3066.43060535,651776.445831,-0.434672221601,9.96786884185,0.67088161665,0.136447436986,0.0718883097878,0.0477015221034,0.0296236707761,0.0172180702277,0.0103778507987,0.00671448466946,0.00487071240907,0.00427632559188
Sergei Rachmaninoff ," Lilacs, Op.wav 古典",古典,-38429.4379433,110917186.907,0.183884896014,4.83628735864,-179.353524512,16214330.0286,-0.00886478991568,5.66887450107,-38429.4379433,102507351.134,0.167413998442,4.70306130721,-4251.74538151,118808501.831,-0.0499141252383,4.67715942699,-38429.4379433,13691650.941,0.0363478029457,6.87570441089,-13103.4663688,23899939.071,-0.0778334856245,8.37703863646,-38429.4379433,1478587.94227,-0.479958208831,5.55945309801,-2724.71639465,2473616.72698,-0.328915545173,5.54457295408,0.76937810081,0.139613857942,0.0408029660536,0.0151861424362,0.0119391522015,0.00943151768755,0.00577586073059,0.0034744713747,0.0024213553209,0.00197657544273
Sergei Rachmaninoff ," Lullaby, Op.wav 古典",古典,-30222.0161833,78526723.0939,-0.0103401554082,5.22116399311,124.957629859,11781323.7391,-0.0837890119261,6.48447571249,-30222.0161833,72452883.9696,-0.0394870171604,4.98367009816,1244.80758359,81219280.9269,-0.0165828886278,5.3351394718,-30222.0161833,11589060.1961,0.0050386417727,5.03047437897,5.02609203069,20358801.9043,0.00134977072058,5.59317475498,-30222.0161833,1061520.86389,0.0914666151001,4.38118641965,0.438451505028,1755706.27429,0.114998904734,4.26299457201,0.743376785168,0.183680599347,0.0286600099746,0.0133954247759,0.00953038416884,0.00789833180764,0.00513979711041,0.00339668591657,0.00265728257439,0.00226469915624
Sergei Rachmaninoff ," Mazurka, Op.wav 古典",古典,-28915.82647,43446621.0028,-0.104893847297,10.8347127028,-35.1716439055,9904294.31503,0.34574658723,7.9906055878,-28915.82647,37097793.8928,-0.162340314188,10.1656273539,270.676815894,54612717.3221,0.5786828704,12.2737664189,-28915.82647,4930577.40334,-0.0239565072651,12.6832475593,453.0115005,9300608.58151,0.0342515480882,14.8375222648,-28915.82647,458662.469762,0.796407476214,10.6466481775,-243.738013378,765702.048193,-0.266095569883,8.46293446734,0.586622259924,0.14421500426,0.0952570032019,0.0825058187512,0.0407325492478,0.0215066166514,0.0122514171743,0.00742540815286,0.00522193351732,0.00426198911921
Sergei Rachmaninoff , Melodie.wav 古典,古典,-33155.4498167,52697423.2112,0.0671888253339,6.4778419396,98.5242884143,10240207.9244,-0.602600405479,18.5142347073,-33155.4498167,46759808.5267,-8.37418922543e-05,5.09624120898,2211.51055702,57439649.1225,-0.137981503752,9.29813936296,-33155.4498167,7199476.96659,0.00339723011519,3.88444028995,595.929993331,12046598.7279,-0.0785767439075,4.00666120495,-33155.4498167,755938.197219,0.111015655559,4.44626031483,512.67945485,1352814.33274,0.0426427971583,5.34118981361,0.664968525326,0.161869367141,0.0498584558398,0.0408942510039,0.0327647060565,0.0207714077409,0.011828838729,0.00738553335247,0.00531886915816,0.0043400456521
Sergei Rachmaninoff ," Minuet, Op.wav 古典",古典,-33894.0399933,56340301.4028,0.00625111662521,12.4912895467,573.232204107,10338123.1779,0.129269635517,9.07132771078,-33894.0399933,50711921.0805,-0.0274286899896,12.2110146625,1581.67896597,68006347.1177,0.150245665723,12.9614225577,-33894.0399933,7149911.53842,0.293973559083,10.0602259939,-2605.52755585,12658626.6437,-0.0186971625411,9.45449513591,-33894.0399933,571137.200025,-1.37932564807,12.6698526555,-3943.18106689,954617.978129,-0.507668401774,11.3999349504,0.612275250444,0.113710503096,0.0796911139121,0.0646795743187,0.0515132092113,0.0330469725983,0.018803725976,0.0114085164804,0.00821222298464,0.0066589109785
Sergei Rachmaninoff ," Minute Waltz, (1921).wav 古典",古典,-29663.42408,75367058.4873,-0.0550298192701,12.4639638554,-92.1890206301,13615470.6741,0.169070348899,9.25511065731,-29663.42408,66919389.1671,-0.0667074760334,12.6071128849,-1488.83183773,94087273.9911,0.223508591753,12.746436016,-29663.42408,8154838.02025,0.0173054568743,15.4135337021,-538.238206069,14693131.1081,0.0317697989665,19.5202953807,-29663.42408,710017.121411,-0.33972374607,3.92759452207,3097.99296656,1214517.16298,0.175356897077,3.69396603713,0.716133728197,0.134990826002,0.0594798664346,0.041696253794,0.0224364289144,0.011439681764,0.0059701628349,0.0035545438665,0.00240422544627,0.00189428274585
Sergei Rachmaninoff ," Nocturne, Op.wav 古典",古典,-28481.36638,101605305.069,-0.0193881593406,13.7188379555,-54.8328061094,18183093.3875,0.024779613048,13.0669927656,-28481.36638,90595544.0422,-0.00962138745643,13.831341336,-79.5208973633,120700368.612,-0.0489223490397,13.8251561997,-28481.36638,13184960.1661,-0.128214240907,9.83708246484,1655.79812938,23992517.0778,0.0153777458279,10.0557387535,-28481.36638,1044541.64456,-0.0737827892965,11.4966986038,1283.34153512,1748991.02704,-0.0467861460974,13.8213142763,0.726056059327,0.136102422659,0.0649848347557,0.0317290791869,0.0195186455622,0.0106684533616,0.00522102371183,0.0027676453828,0.00172088628922,0.00123094976383
